ol2591919.572278
CCNY     19/09/2025 19:56:23 19/09/2025 19:57:22 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.9988	7.92673	5.55008	0	5.2735	0	5.79872	0
7.08977	7.46045	5.56358	0	5.25747	0	5.80249	0
7.2317	8.02664	5.59481	0	5.24776	0	5.79803	0
7.39554	7.56037	5.62479	0	5.21831	0	5.78969	0
7.49565	7.194	5.63902	0	5.19138	0	5.78748	0
7.58346	6.82764	5.65845	0	5.1984	0	5.77726	0
7.69749	8.19317	5.67363	0	5.18177	0	5.77717	0
7.79449	8.52623	5.68846	0.0333056	5.15549	0	5.7719	0
7.87655	9.22565	5.71583	0.0333056	5.15322	0	5.76959	0
7.9752	10.7244	5.73405	0	5.15194	0.266445	5.77374	0.0666112
8.04742	11.8235	5.74378	0	5.14067	53.6886	5.74459	67.4771
8.10168	10.5579	5.76272	0	7.68108	188.543	5.84494	191.64
8.18983	10.5246	5.77745	0	35.1376	198.301	11.6137	190.108
8.26132	10.9575	5.79124	0	89.6966	196.403	27.2861	188.809
8.31859	11.7236	5.81442	0	103.413	196.236	33.9705	192.173
8.402	11.3239	5.82441	0.0333056	83.036	195.97	27.9378	187.91
8.45107	10.8576	5.83851	0	81.8509	196.37	26.6674	190.375
8.47483	12.2898	5.85727	0	81.9836	198.701	27.5469	187.111
8.53503	10.7577	5.85977	0	73.6656	195.004	25.212	187.51
8.59503	10.9575	5.87296	0.0333056	71.3533	197.868	24.1221	186.378
8.62115	12.0233	5.89747	0.0333056	69.2683	196.803	23.7575	182.848
8.65678	13.0558	5.90428	0.0333056	64.5782	198.568	22.5257	183.214
8.70372	13.0558	5.9196	0	61.9259	198.868	21.6552	183.081
8.71274	12.6894	5.93726	0.0333056	59.5539	197.902	20.9892	180.983
8.73207	13.6553	5.93124	0.0666112	56.6987	197.402	20.1644	179.55
8.7629	12.0899	5.94596	0	54.2846	196.869	19.5557	179.917
8.76455	12.2565	5.96869	0.0333056	52.0842	196.203	19.0127	179.517
8.77915	11.8235	5.97248	0.0666112	50.0985	198.102	18.4088	179.417
8.78305	12.1232	5.97764	0	48.1523	195.337	17.8926	179.517
8.78179	11.99	5.98791	0.0999167	46.2	195.137	17.4342	178.818
8.78485	11.8901	5.9909	0	44.3486	195.47	16.9833	175.287
8.76721	11.99	5.99991	0.0333056	42.6735	195.204	16.4778	175.654
8.75025	12.7893	6.00476	0.0666112	41.2703	193.139	16.0148	174.122
8.75755	12.0899	6.00212	0.0999167	39.8325	194.338	15.5974	172.29
8.7392	11.5903	6.01274	0.0666112	38.4867	191.973	15.2069	169.559
8.701	11.3905	6.01886	0.0666112	37.248	192.206	14.8638	170.525
8.68005	10.791	6.01463	0.0666112	35.8854	190.674	14.5452	166.461
8.66642	10.7244	6.01811	0	34.6523	193.039	14.1463	169.425
8.62157	11.1241	6.01704	0.0666112	33.674	192.906	13.8163	165.429
8.58425	11.0241	6.00925	0.0333056	32.5642	192.406	13.6619	167.66
8.56044	10.1582	6.00431	0	31.4178	188.943	13.3816	165.828
8.51514	10.9908	6.00572	0	30.5412	188.643	13.0491	161.266
8.45963	10.458	6.00055	0.0666112	29.7043	188.909	12.8432	160.766
8.41351	10.025	5.99775	0.0333056	28.8193	188.776	12.6146	158.634
8.36611	9.29226	5.99875	0	28.0237	189.842	12.3212	157.735
8.32278	8.75937	5.98856	0	27.2692	190.608	12.1014	160.1
8.27251	7.96003	5.97936	0.0333056	26.6208	188.343	11.9358	157.935
8.221	7.96003	5.97394	0	25.9859	187.444	11.7358	154.072
8.17509	9.25895	5.9625	0.0666112	25.2732	185.512	11.5292	154.904
8.11696	8.22648	5.95374	0.0333056	24.5024	186.145	11.3565	152.906
8.06286	8.45962	5.95234	0	23.8052	187.41	11.1905	149.675
8.0263	7.46045	5.94038	0.0333056	23.3157	183.98	11.0226	149.908
7.97651	7.29392	5.92232	0	22.7803	184.047	10.8653	148.11
7.91633	7.39384	5.91634	0	22.1627	184.646	10.7093	147.843
7.86337	6.5945	5.91099	0	21.6699	184.48	10.613	145.745
7.81985	6.96087	5.90043	0	21.191	182.748	10.5154	142.048
7.76655	6.89425	5.89015	0	20.704	181.649	10.3221	143.68
7.7131	5.3955	5.88012	0	20.2657	179.717	10.154	142.814
7.66198	5.62864	5.86913	0	19.8783	182.548	10.0635	139.784
7.60897	5.66195	5.85962	0.0333056	19.4372	179.084	9.94717	138.818
7.5692	5.9617	5.84695	0	18.9494	180.35	9.78272	140.949
7.52293	5.69525	5.83272	0	18.5465	179.417	9.71056	135.054
7.46364	5.12906	5.82322	0	18.2396	179.217	9.67711	134.321
7.42252	5.19567	5.81677	0	17.9161	181.049	9.55316	135.42
7.39062	4.66278	5.80463	0	17.5674	179.65	9.46026	134.488
