ol2591917.320179
CCNY     19/09/2025 17:31:02 19/09/2025 17:32:01 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.89896	0.832639	5.551	0	5.29426	0	5.81526	0
6.99251	0.766028	5.5633	0	5.28213	0	5.81824	0
7.12837	0.499584	5.58827	0	5.27	0	5.81472	0
7.2752	0.466278	5.62357	0	5.24098	0	5.80696	0
7.36344	0.732723	5.64044	0	5.21517	0	5.80495	0
7.44595	0.832639	5.6569	0	5.21984	0	5.79627	0
7.56093	0.865945	5.66976	0	5.20767	0	5.79267	0
7.63921	0.999167	5.68141	0	5.18379	0	5.78821	0
7.71231	1.26561	5.7121	0	5.17908	0	5.78821	0
7.82694	1.69858	5.7326	0.0333056	5.17753	0.166528	5.79234	0.0666112
7.90338	1.99833	5.74005	0	5.16571	54.1216	5.76296	65.612
7.94804	1.69858	5.75786	0	7.53712	190.075	5.8362	190.075
8.03607	1.43214	5.771	0	33.3047	195.604	11.3152	191.074
8.10739	1.56536	5.78105	0.0333056	85.3307	196.236	26.7276	188.543
8.15991	1.86511	5.80723	0	99.2188	198.201	33.8991	189.142
8.23952	2.19817	5.82214	0	79.9746	197.336	28.1689	188.576
8.29929	1.7985	5.82971	0.0666112	78.8666	199.301	26.6823	186.545
8.33758	2.13156	5.84979	0	79.1197	197.102	27.5375	189.342
8.40277	1.96503	5.85974	0	70.8654	200.3	25.1619	184.879
8.4526	2.16486	5.87084	0	68.534	198.801	24.1921	185.179
8.48722	1.7652	5.89414	0	66.6977	197.602	23.9708	183.947
8.53456	2.23147	5.9005	0	62.1439	198.535	22.4957	184.38
8.58054	2.23147	5.91475	0.0666112	59.4981	197.202	21.5007	184.38
8.59758	2.13156	5.93575	0.0333056	57.2492	196.803	20.9817	181.749
8.63895	2.66445	5.93106	0	54.3944	196.037	20.2695	183.98
8.68217	1.96503	5.94556	0.0666112	52.3141	197.968	19.6095	180.949
8.68937	2.86428	5.96287	0	50.2876	197.069	19.0447	179.384
8.70581	2.49792	5.96569	0	48.0938	196.703	18.4742	178.984
8.7177	2.23147	5.97976	0	46.4274	195.937	17.8888	177.485
8.72558	2.29808	5.99497	0	44.7128	196.037	17.3157	174.721
8.73535	2.46461	5.99576	0.0333056	42.8529	196.57	16.801	178.351
8.7243	2.56453	6.00224	0.0666112	41.2605	194.371	16.3629	173.422
8.71485	2.26478	6.0116	0.0666112	39.7276	191.907	15.9577	173.389
8.71911	2.29808	6.01322	0	38.2051	191.707	15.587	173.888
8.69889	2.03164	6.01843	0	36.9432	194.072	15.2106	173.189
8.68698	2.19817	6.02566	0.0333056	35.7321	193.772	14.8996	172.39
8.68558	1.7985	6.02427	0	34.4947	191.307	14.5912	167.993
8.65678	2.13156	6.03032	0.0333056	33.3411	192.206	14.256	165.262
8.61298	1.96503	6.03608	0	32.2238	189.675	13.947	167.893
8.58869	1.93172	6.03247	0	31.2096	188.609	13.5629	164.563
8.56548	1.86511	6.02582	0	30.2031	189.842	13.2724	165.462
8.52676	2.06495	6.02416	0	29.2141	191.94	13.0973	161.132
8.48727	1.89842	6.02169	0	28.4761	189.875	12.7922	162.764
8.45009	1.46545	6.01669	0	27.795	186.012	12.5166	161.932
8.40759	1.93172	6.00748	0	26.9464	188.11	12.326	156.769
8.36011	1.29892	6.00239	0	26.1136	188.143	12.1267	159.7
8.31208	1.29892	6.00062	0	25.4279	186.978	11.9825	159.267
8.26216	1.199	5.99596	0	24.8912	184.313	11.839	155.204
8.21614	1.26561	5.98981	0.0333056	24.3427	187.544	11.6282	155.071
8.16721	0.832639	5.98203	0	23.6453	185.346	11.4108	154.038
8.11596	1.13239	5.97058	0.0333056	22.9926	184.213	11.244	152.273
8.06519	1.06578	5.9635	0	22.4762	185.079	11.0905	149.908
8.01503	0.832639	5.95627	0	21.8981	182.614	10.9138	149.542
7.96642	0.5995	5.94568	0	21.4542	183.913	10.7567	148.376
7.91297	0.732723	5.93587	0.0333056	21.0118	182.581	10.6052	147.211
7.85911	0.932556	5.9253	0	20.3909	181.982	10.4584	144.679
7.80935	0.799334	5.91536	0.0333056	19.9523	180.983	10.3611	142.814
7.75783	0.532889	5.90584	0	19.609	179.75	10.2418	141.915
7.70957	0.5995	5.89244	0.0666112	19.1508	182.614	10.0518	140.216
7.66817	0.499584	5.88297	0	18.697	177.885	9.92164	141.782
7.62224	0.466278	5.87286	0	18.3104	179.317	9.82091	137.352
7.57009	0.532889	5.86013	0	18.0291	179.051	9.73035	137.719
7.51794	0.266445	5.84968	0	17.6717	180.017	9.64206	138.152
7.47068	0.466278	5.84013	0	17.2936	175.554	9.54804	134.221
7.42148	0.233139	5.82618	0	16.9636	176.653	9.51635	132.59
7.37095	0.266445	5.81899	0	16.6431	178.684	9.43326	131.724
7.33105	0.29975	5.81042	0	16.2699	176.786	9.25573	130.724
7.29982	0.166528	5.79832	0	15.9202	175.42	9.16466	127.893
7.25234	0.166528	5.78953	0	15.7145	174.388	9.12619	129.825
7.20433	0.199833	5.77778	0	15.4731	175.887	9.01999	127.127
7.16183	0.133222	5.76594	0	15.1237	171.89	8.93216	125.062
7.12112	0.166528	5.75826	0	14.9026	171.59	8.87115	124.33
7.08068	0.166528	5.74715	0	14.7312	173.855	8.78403	123.031
7.04142	0.0333056	5.73943	0	14.4441	173.056	8.70109	120.966
7.00407	0.0999167	5.73275	0.0333056	14.2163	170.225	8.64718	120.566
6.96845	0.0333056	5.7214	0	14.0563	165.962	8.58594	119.634
6.93417	0.133222	5.70999	0	13.8218	171.724	8.52296	118.668
6.90215	0.166528	5.70097	0	13.5885	169.892	8.45718	116.403
6.8671	0.0999167	5.6917	0	13.3511	165.429	8.39047	114.371
6.82742	0.233139	5.68191	0.0333056	13.1473	166.761	8.34291	114.238
6.79355	0.0999167	5.67418	0	13.0021	165.928	8.2933	113.405
6.76491	0.0999167	5.66619	0.0333056	12.7888	165.928	8.23175	113.805
6.73554	0.0999167	5.65789	0	12.6233	164.863	8.17709	109.775
6.70272	0.0666112	5.65189	0	12.4805	163.963	8.14787	108.609
6.67129	0.0666112	5.64446	0	12.2853	166.195	8.09322	110.241
6.64053	0	5.63473	0	12.0804	162.032	8.03098	105.112
6.61453	0	5.6285	0	11.9101	162.631	8.00425	106.978
6.5906	0	5.62541	0	11.8245	160.966	7.94096	102.581
6.55827	0	5.61881	0	11.6844	161.199	7.86742	105.645
6.53227	0	5.609	0	11.4816	156.869	7.82947	101.082
6.51005	0	5.60199	0	11.3476	160.366	7.81394	100.283
6.48097	0.0333056	5.59739	0	11.2227	159.034	7.77731	99.8501
6.45242	0.0333056	5.59065	0	11.0938	156.503	7.70379	97.5853
6.43163	0	5.58227	0	10.9814	157.002	7.65756	96.786
6.40946	0	5.57529	0	10.8245	155.97	7.62229	96.5196
6.38595	0	5.57215	0	10.6465	155.104	7.57396	93.2223
6.36638	0.0666112	5.5642	0	10.5239	153.805	7.54324	94.5545
6.34614	0	5.55984	0	10.4406	153.139	7.50509	93.8551
6.32098	0	5.55569	0	10.3139	152.107	7.45856	91.0241
6.29942	0	5.5477	0	10.1955	150.375	7.43819	92.423
6.27552	0	5.54197	0	10.1117	148.31	7.42537	91.0575
6.25345	0	5.53877	0	10.0155	150.941	7.40207	89.4921
6.23719	0	5.5327	0	9.90227	147.877	7.36702	87.9933
6.21955	0	5.52981	0	9.81314	150.008	7.34108	87.7602
6.19749	0	5.5254	0	9.73961	146.944	7.32632	86.3947
6.18398	0	5.51496	0	9.63381	146.112	7.30061	85.3955
6.17111	0	5.51033	0	9.54834	147.144	7.26113	81.5987
6.14926	0	5.51212	0	9.46916	145.779	7.22045	83.9634
6.13123	0	5.50619	0	9.39244	143.114	7.19254	82.1982
6.1172	0	5.50087	0	9.3603	143.614	7.16535	80.0333
6.09895	0	5.49685	0	9.22464	142.648	7.14019	80.1665
6.08512	0	5.4911	0	9.08923	141.249	7.10735	78.4679
6.07026	0	5.48972	0	9.0877	140.55	7.06935	78.9342
6.05456	0	5.4868	0	9.00704	141.382	7.08255	77.8684
6.03921	0	5.47897	0	8.89712	137.519	7.09225	75.0708
6.02897	0	5.47735	0	8.87604	138.085	7.04242	75.4371
6.01865	0	5.47533	0	8.81168	136.753	6.9963	73.9717
6.00317	0	5.46943	0	8.70823	134.388	6.98542	73.6053
5.98705	0	5.46803	0	8.60163	135.887	6.9672	73.9384
5.97564	0	5.46611	0	8.55827	133.122	6.94059	72.3064
5.96274	0	5.46215	0	8.52659	133.522	6.92798	73.4721
5.94947	0	5.45801	0	8.4365	133.455	6.90807	68.5096
5.93609	0	5.45427	0	8.37851	131.857	6.90067	69.4754
5.92171	0	5.45185	0	8.3389	131.357	6.8678	68.8426
5.91098	0	5.44851	0	8.26598	131.69	6.82139	69.6753
5.90389	0	5.44682	0	8.23073	127.294	6.83285	67.4438
5.89251	0	5.44206	0	8.20343	130.158	6.8397	67.0774
5.88092	0	5.43914	0	8.1265	125.129	6.81164	65.5454
5.87341	0	5.43543	0	8.06521	126.261	6.78389	66.7444
5.86412	0	5.43305	0	8.01905	124.463	6.76608	66.2448
5.8548	0	5.4324	0	7.94742	125.162	6.76109	63.6803
5.84188	0	5.42904	0	7.87406	124.896	6.77227	63.4138
5.82934	0	5.42465	0	7.84138	121.799	6.75329	62.4147
5.82606	0	5.42562	0	7.85415	121.699	6.70853	62.1815
5.81611	0	5.42336	0	7.77068	120.999	6.67411	61.4821
5.80255	0	5.41925	0	7.70284	119.4	6.67996	59.95
5.79348	0	5.41816	0	7.71697	119.434	6.68574	59.2839
5.78647	0	5.41411	0	7.64727	117.769	6.65908	60.2165
5.77544	0	5.40777	0	7.60121	117.735	6.63748	56.4197
5.76611	0	5.40778	0	7.5941	116.669	6.63262	57.3855
5.76146	0	5.40693	0	7.5361	118.535	6.6019	56.9858
5.75291	0	5.40523	0	7.4968	114.038	6.59397	55.7535
5.74259	0	5.40213	0	7.47456	112.673	6.60324	55.154
5.74024	0	5.39931	0.0333056	7.3992	111.607	6.57119	58.5512
5.73164	0	5.39877	0	7.31892	111.207	6.55982	57.4854
5.72234	0	5.39729	0	7.3177	111.074	6.59049	54.388
5.71921	0	5.3938	0	7.30704	108.51	6.58673	54.9542
5.70958	0	5.39089	0	7.22258	108.043	6.54755	51.7902
5.6986	0	5.39062	0	7.20427	108.976	6.53942	54.6545
5.69449	0	5.38959	0	7.22318	106.878	6.53084	52.5562
5.6889	0	5.3849	0	7.15666	105.445	6.51755	50.9242
5.68004	0	5.38551	0	7.11229	103.78	6.50332	52.0899
5.67322	0	5.38313	0	7.10292	103.281	6.47848	50.6578
