ol2591915.474673
CCNY     19/09/2025 15:46:47 19/09/2025 15:47:46 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
7.3995	1.83181	5.75106	0	5.36637	0	5.86601	0
7.50269	1.33222	5.77551	0	5.35072	0	5.86425	0
7.64626	1.1657	5.81214	0	5.3365	0	5.85537	0
7.80864	1.89842	5.85201	0	5.30202	0	5.84619	0
7.90532	1.73189	5.87778	0.0333056	5.27002	0	5.84043	0
7.98845	1.96503	5.90179	0.0666112	5.27528	0	5.83001	0
8.1068	2.398	5.91981	0	5.261	0	5.82759	0
8.20793	2.26478	5.94138	0.0333056	5.23199	0	5.82167	0
8.29659	3.16403	5.98065	0.0333056	5.22739	0	5.81619	0
8.40123	3.23064	6.00487	0.0999167	5.22579	0.29975	5.82184	0.133222
8.49074	4.56286	6.01872	0.0333056	5.21746	52.3564	5.79393	62.1815
8.55811	4.22981	6.04961	0.0666112	8.17613	187.477	6.23738	190.874
8.65187	3.33056	6.07437	0.0333056	39.1995	196.936	15.615	196.37
8.74099	4.12989	6.09416	0.0999167	101.196	199.134	39.0256	195.371
8.81284	3.86345	6.12714	0.0333056	117.615	198.834	48.5171	195.47
8.90563	4.32973	6.14867	0.0999167	94.6506	197.735	39.782	194.538
8.97521	4.32973	6.16835	0.0333056	92.8789	198.601	37.7588	194.405
9.02591	5.22898	6.20174	0.0999167	93.1356	201.166	38.6717	194.505
9.11422	5.3622	6.21638	0.0666112	83.7983	198.768	35.3096	195.271
9.18422	4.42964	6.23588	0	81.0962	197.968	34.0202	192.373
9.23489	4.49625	6.26965	0.0999167	78.681	200.266	33.4333	190.408
9.30258	4.89592	6.28132	0.133222	73.3038	198.501	31.2791	193.405
9.365	5.92839	6.30153	0.166528	70.3303	199.101	30.0816	190.841
9.39411	5.42881	6.3305	0.0999167	67.5549	197.802	29.2915	191.674
9.43636	5.3622	6.33618	0.0333056	64.1115	199.101	27.9712	188.976
9.47776	5.56203	6.35741	0.0666112	61.5963	197.302	26.8901	189.542
9.49222	5.92839	6.38355	0.166528	59.3367	195.371	25.9816	186.578
9.53349	5.22898	6.39563	0.0333056	56.888	198.535	25.1532	186.611
9.56002	5.3622	6.40995	0.199833	54.6159	197.802	24.3588	184.946
9.56391	5.69525	6.42493	0.0999167	52.4278	195.87	23.4826	186.644
9.57686	5.19567	6.42648	0.233139	50.2929	197.169	22.8153	186.744
9.5829	5.49542	6.43645	0.133222	48.4038	194.671	22.226	186.411
9.57082	5.06245	6.4546	0.0666112	46.6732	194.438	21.5306	184.28
9.56821	5.19567	6.46097	0.233139	44.9548	196.736	20.8892	182.948
9.54902	4.56286	6.46283	0.0999167	43.2541	194.538	20.2792	184.18
9.51533	4.7627	6.46573	0	41.7515	193.139	19.6734	183.047
9.49626	4.66278	6.46333	0.266445	40.3993	194.138	19.2107	181.948
9.47132	4.86261	6.46798	0.0666112	39.1281	194.072	18.7406	181.382
9.42122	4.82931	6.47404	0.266445	37.8956	193.339	18.244	178.684
9.37224	5.09575	6.46747	0.133222	36.6592	192.54	17.8885	177.852
9.33222	4.62948	6.46114	0.0333056	35.4476	194.005	17.4316	177.119
9.28416	4.09659	6.46266	0.133222	34.4082	189.342	16.9177	179.617
9.22763	3.93006	6.45867	0.0999167	33.3788	191.407	16.595	174.288
9.16821	3.79684	6.44763	0.0666112	32.2774	189.942	16.308	174.055
9.10788	3.26395	6.436	0.0666112	31.3614	189.109	15.9301	171.724
9.05508	3.16403	6.42153	0.0333056	30.5721	190.441	15.515	171.557
9.00107	3.39717	6.41662	0.0666112	29.6627	189.875	15.2385	173.589
8.9332	2.9642	6.41068	0.166528	28.8264	187.044	15.0092	169.992
8.8697	3.09742	6.39752	0.0333056	28.1025	188.809	14.6862	170.025
8.81729	3.03081	6.38628	0.133222	27.3863	189.076	14.4312	168.226
8.75462	2.26478	6.37328	0.0333056	26.6967	187.51	14.2042	166.794
8.69299	2.69775	6.36178	0.0666112	26.034	187.744	13.8856	168.226
8.62699	2.29808	6.34957	0.0666112	25.4145	188.276	13.5702	164.996
8.55348	1.7652	6.33517	0.166528	24.7529	184.613	13.3881	165.396
8.49504	1.66528	6.31837	0.0666112	24.1109	185.312	13.2639	161.266
8.43788	1.39883	6.30543	0.0999167	23.6245	185.312	13.0319	164.896
8.37236	1.69858	6.29034	0.0666112	23.0874	185.845	12.7649	164.929
8.31056	1.23231	6.27168	0	22.4743	182.215	12.57	162.764
8.25141	1.43214	6.26047	0.0333056	22.0287	184.18	12.4407	159.001
8.19084	1.09908	6.24576	0.0333056	21.5997	181.116	12.217	158.701
8.12852	1.06578	6.22527	0.0333056	20.9951	183.714	11.9708	158.768
8.06737	1.199	6.21146	0	20.4637	182.515	11.8279	159.001
8.00749	1.43214	6.19676	0.0333056	20.1077	180.083	11.7019	159.234
7.95452	0.965862	6.17918	0	19.7322	181.948	11.563	155.437
7.89805	0.965862	6.1674	0.0333056	19.3369	180.283	11.4277	155.437
7.84485	0.865945	6.1534	0.0333056	18.989	177.918	11.278	152.839
7.79078	0.832639	6.13655	0.0666112	18.671	179.284	11.1125	152.54
7.73094	0.832639	6.11938	0.0333056	18.2731	180.716	11.0039	156.37
7.67368	0.666112	6.10637	0	17.8777	178.318	10.8944	148.809
7.62896	0.632806	6.09593	0.0333056	17.6141	176.153	10.7755	148.943
7.5927	0.532889	6.0758	0.0333056	17.2957	177.419	10.6789	147.744
7.54707	0.366361	6.05763	0	16.9067	177.585	10.5301	147.144
7.48805	0.466278	6.04942	0.0666112	16.6267	179.217	10.3801	145.512
7.4314	0.699417	6.03795	0	16.3769	175.321	10.2786	144.413
7.38992	0.366361	6.02349	0.0333056	16.0862	177.252	10.1494	143.813
7.35058	0.532889	6.0115	0.0333056	15.8213	174.388	10.0491	143.114
7.30792	0.29975	5.9971	0	15.5025	173.422	9.97182	142.248
7.26293	0.266445	5.9832	0	15.2356	174.022	9.87777	139.617
7.22165	0.199833	5.97186	0	15.0117	172.49	9.79874	137.585
7.17682	0.199833	5.96102	0	14.8454	172.29	9.72266	137.885
7.13777	0.399667	5.95146	0	14.6555	172.556	9.65495	136.253
7.10667	0.266445	5.9382	0.0333056	14.319	171.457	9.56807	136.12
7.06168	0.199833	5.92075	0	14.0729	172.057	9.46061	136.753
7.02116	0.0999167	5.91193	0	13.9189	171.091	9.3932	136.187
6.98868	0.0999167	5.90207	0	13.7652	168.793	9.3423	132.356
6.95106	0.0999167	5.8902	0.0333056	13.5533	167.327	9.28327	132.689
6.91592	0.233139	5.87967	0	13.3139	168.993	9.17783	128.593
6.88332	0.233139	5.86774	0	13.1522	166.528	9.07897	128.326
6.84744	0.0333056	5.8584	0	12.9621	165.995	9.05215	126.561
6.81571	0.133222	5.84971	0	12.7426	165.229	8.98178	126.894
6.78521	0.133222	5.83856	0	12.6296	166.162	8.87893	125.196
6.75788	0.0333056	5.82991	0	12.4791	164.663	8.85267	126.628
6.72667	0.0999167	5.82026	0	12.2662	164.063	8.77553	120.999
6.69221	0.0666112	5.81212	0	12.1494	164.896	8.66794	123.364
6.66645	0.0333056	5.80717	0	12.0564	162.898	8.65731	121.232
6.64184	0.133222	5.79575	0	11.8772	160.333	8.62817	119.734
6.61188	0.0999167	5.78511	0	11.6957	160.2	8.55407	120.4
6.59043	0.0333056	5.77726	0	11.5801	161.732	8.49344	118.168
6.56631	0	5.76984	0	11.4668	159.034	8.43179	117.535
6.53517	0.0666112	5.76103	0	11.3699	157.535	8.40059	116.869
6.5097	0.0666112	5.75274	0	11.2433	160.466	8.35632	115.803
6.49382	0.0999167	5.7457	0	11.0799	157.169	8.2875	113.605
6.46967	0.0666112	5.73893	0	10.9763	157.669	8.24782	113.306
6.44308	0.0666112	5.73472	0	10.9009	155.803	8.20236	113.405
6.42043	0.0333056	5.72783	0	10.7508	156.57	8.15159	110.608
6.39885	0	5.71881	0	10.5587	155.937	8.12616	108.276
6.37693	0	5.71126	0	10.4655	154.405	8.08471	108.243
6.35453	0.0333056	5.7043	0	10.3742	153.572	7.99961	107.81
6.33448	0.0999167	5.69879	0	10.2608	151.074	7.95179	108.909
6.31807	0.0666112	5.69569	0	10.1976	151.341	7.96814	105.579
6.29727	0.0333056	5.68728	0	10.0811	150.408	7.96541	105.512
6.27253	0	5.67918	0	9.95868	148.809	7.89154	104.28
6.256	0.0666112	5.67344	0	9.92211	151.041	7.82745	101.449
6.24284	0	5.67042	0	9.84317	147.077	7.80103	101.316
6.22298	0.0333056	5.66475	0	9.78563	147.011	7.75426	100.05
6.20221	0.0333056	5.65963	0	9.7421	145.346	7.72705	99.8501
6.18922	0	5.65467	0	9.54904	148.443	7.70391	98.1515
6.17508	0	5.64735	0	9.43349	145.179	7.66733	99.8834
6.15867	0	5.63889	0	9.46094	143.047	7.64817	97.7852
6.14101	0	5.63475	0	9.37147	140.916	7.6433	95.8868
6.12246	0	5.63275	0	9.23032	143.247	7.628	95.2873
6.1082	0	5.62668	0	9.15269	142.614	7.58766	94.1216
6.09651	0	5.61867	0	9.13902	140.916	7.51213	94.4879
6.07963	0	5.61655	0	9.09492	140.283	7.48311	94.1882
6.06302	0	5.61376	0	8.96497	139.883	7.48736	91.4571
6.05305	0	5.60637	0	8.90089	139.784	7.46578	91.6236
6.03571	0	5.6036	0	8.83647	137.352	7.42621	90.6245
6.02117	0.0333056	5.60251	0	8.74783	137.452	7.40656	89.8918
6.01301	0.0333056	5.59528	0	8.69926	136.586	7.37689	91.0575
6.00193	0	5.58872	0	8.64006	135.72	7.32849	85.1624
5.98969	0	5.58514	0	8.59715	136.786	7.31817	87.2939
5.97969	0	5.58379	0	8.54351	132.689	7.27771	87.1607
5.9636	0	5.57942	0	8.5029	131.057	7.2513	85.6286
5.94949	0	5.57646	0	8.44138	132.823	7.27397	86.2948
5.93903	0	5.57133	0	8.3353	129.559	7.23599	84.1965
5.92908	0	5.56909	0	8.30051	129.592	7.20005	82.2648
5.92307	0	5.56454	0	8.22989	131.391	7.17417	79.567
5.91467	0	5.55988	0	8.12489	129.858	7.12925	80.9659
5.90069	0	5.5571	0	8.11058	128.993	7.09504	80.2998
5.88468	0	5.55677	0	8.14428	124.796	7.10194	79.1341
5.87622	0	5.55366	0	8.12115	123.331	7.11356	78.4013
5.87192	0	5.54744	0	8.02167	127.294	7.08365	76.6361
5.86032	0	5.54219	0	7.93305	123.797	7.04778	77.5687
5.84781	0	5.54052	0	7.89817	122.931	7.0372	75.3372
5.83725	0	5.53599	0	7.87466	120.666	7.04261	76.2365
5.8298	0	5.5322	0	7.83692	122.664	7.00872	74.8376
5.82184	0	5.5315	0	7.78326	117.236	6.973	75.3705
5.81029	0	5.53052	0	7.73134	118.301	6.96969	71.2406
5.80124	0	5.52701	0	7.67507	118.968	6.96274	71.9067
