ol2591916.385412
CCNY     19/09/2025 16:37:54 19/09/2025 16:38:54 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
7.15958	2.26478	5.60386	0	5.32683	0	5.82964	0
7.26166	2.93089	5.6202	0.0333056	5.316	0	5.83366	0
7.40105	2.29808	5.64994	0	5.30179	0	5.8281	0
7.57112	2.3647	5.6819	0	5.2704	0	5.81977	0
7.68111	2.49792	5.70262	0	5.24247	0	5.81549	0
7.76489	2.76436	5.7244	0	5.24927	0	5.80768	0
7.86963	2.79767	5.73178	0	5.23318	0	5.80639	0
7.96004	3.53039	5.74243	0	5.20622	0	5.80176	0
8.0473	3.73022	5.77398	0	5.20473	0	5.80003	0
8.15416	4.1632	5.79795	0	5.20441	0.199833	5.80504	0.0666112
8.23435	5.09575	5.80963	0.0666112	5.19194	52.0233	5.77403	69.7752
8.28909	4.66278	5.82679	0	7.79383	187.144	5.91944	191.807
8.37753	4.86261	5.84219	0.0666112	35.5811	199.167	12.2016	193.339
8.45157	5.02914	5.85651	0	91.5044	197.868	28.7648	190.874
8.50582	3.93006	5.88508	0.0666112	106.55	197.269	35.6307	189.875
8.58441	5.3955	5.89817	0	86.1361	196.137	29.3795	191.607
8.64042	4.92923	5.90221	0.0333056	84.8249	196.669	28.0514	190.108
8.67338	5.49542	5.92429	0	84.8993	198.734	28.8991	188.41
8.74174	5.3622	5.93868	0.0333056	76.1261	198.901	26.4331	189.042
8.79987	5.3955	5.94986	0.0333056	73.6146	200.266	25.2185	189.709
8.831	5.09575	5.9699	0.133222	71.4666	198.868	24.8952	187.311
8.87582	4.92923	5.97492	0.0999167	66.5462	198.002	23.6726	186.811
8.91932	6.12823	5.99013	0	63.9252	196.769	22.6511	184.813
8.93718	5.92839	6.01372	0	61.4245	197.902	21.9465	183.547
8.96882	5.86178	6.01258	0	58.1237	197.069	21.1354	183.547
8.99508	5.3622	6.02808	0.0333056	55.9918	195.071	20.4495	183.547
9.01148	5.82848	6.04495	0	53.8045	196.137	19.954	183.114
9.03858	5.66195	6.04276	0.0666112	51.3126	197.469	19.2943	181.182
9.02788	5.59534	6.05461	0.166528	49.4813	197.968	18.6435	180.783
9.02328	5.52873	6.07602	0.0333056	47.7401	195.97	18.1666	177.319
9.04861	6.12823	6.07485	0.0333056	45.7862	196.636	17.5923	177.052
9.0447	6.12823	6.08451	0	44.1251	195.637	17.0806	178.518
9.02362	5.06245	6.09745	0.0999167	42.6771	196.57	16.5959	175.853
9.02825	5.72856	6.09209	0	41.1074	192.806	16.1832	176.719
9.01227	5.3622	6.0935	0.0999167	39.5648	194.738	15.9068	172.256
8.98146	5.12906	6.10236	0.0999167	38.279	191.907	15.4678	170.891
8.9687	5.02914	6.10123	0	37.0344	192.14	15.101	172.456
8.9427	4.7627	6.10619	0.0333056	35.7416	190.708	14.8313	170.824
8.8968	4.99584	6.10901	0.0333056	34.6053	190.708	14.4665	171.89
8.86147	4.1632	6.10594	0.0333056	33.5541	190.408	14.1732	167.56
8.82865	4.69609	6.10504	0.0333056	32.5247	189.775	13.9571	166.694
8.78518	4.66278	6.10579	0	31.5296	189.509	13.5874	165.862
8.73934	4.1632	6.09948	0.0666112	30.5936	189.209	13.2377	164.729
8.69327	3.79684	6.09318	0.0333056	29.6681	188.043	13.0725	161.532
8.64672	3.79684	6.08446	0.0333056	28.7991	186.811	12.8922	162.265
8.59631	3.93006	6.07807	0	27.9909	189.575	12.6234	162.698
8.54557	3.99667	6.07373	0	27.2164	190.408	12.3993	159.134
8.49165	3.49709	6.06708	0	26.5464	188.31	12.256	158.235
8.43356	3.36386	6.05819	0	25.8089	186.644	12.0678	156.769
8.37924	3.597	6.05151	0.0333056	25.1175	186.311	11.8115	155.137
8.32255	3.26395	6.03798	0	24.5519	187.311	11.5771	155.271
8.26729	2.59784	6.02874	0	23.9511	183.58	11.393	152.706
8.21572	2.63114	6.02297	0	23.3838	185.779	11.31	153.339
8.1586	2.66445	6.01349	0.0333056	22.8812	184.946	11.2199	151.074
8.09473	2.69775	6.00264	0.0666112	22.2801	183.347	10.9727	148.643
8.04256	2.46461	5.9907	0	21.7678	182.748	10.7549	146.511
7.99507	2.29808	5.97624	0	21.3504	183.081	10.6423	145.878
7.94044	2.33139	5.96809	0.0333056	20.7478	180.983	10.512	146.411
7.88385	2.46461	5.95256	0	20.1986	183.48	10.357	146.944
7.8346	2.46461	5.93844	0	19.8105	180.849	10.2587	143.014
7.78167	2.33139	5.93275	0	19.3723	181.615	10.2088	144.48
7.72805	1.69858	5.91893	0.0666112	19.0242	180.716	10.0778	141.182
7.67705	2.09825	5.90382	0.0666112	18.6823	180.883	9.8682	141.649
7.62733	1.73189	5.89323	0	18.2751	179.85	9.78052	136.953
7.57473	1.49875	5.88062	0	18.0017	180.583	9.72704	136.42
7.53098	1.89842	5.87348	0	17.6549	180.516	9.59528	135.82
7.48694	1.63197	5.86499	0	17.2048	175.92	9.50497	134.188
7.43572	1.49875	5.84915	0	16.8629	178.884	9.42368	132.223
7.38349	1.59867	5.83788	0	16.5744	176.053	9.32314	134.188
7.33849	1.49875	5.8305	0	16.3129	176.187	9.27816	131.757
7.30313	1.49875	5.81725	0.0333056	16.0674	173.722	9.23586	129.126
7.25725	1.56536	5.80418	0	15.7591	172.923	9.15333	126.028
7.20913	1.53206	5.79498	0	15.4469	173.256	8.97598	125.495
7.17391	1.03247	5.78826	0	15.198	175.52	8.84303	125.162
7.13355	0.932556	5.77652	0	14.9766	173.022	8.79749	122.598
7.08802	1.03247	5.76114	0	14.7407	169.659	8.75734	122.165
7.05137	0.999167	5.75306	0	14.5065	172.49	8.72371	120.566
7.01923	1.13239	5.74769	0	14.3031	169.592	8.6278	120.2
6.98311	0.965862	5.73734	0	14.0963	170.058	8.55677	120.2
6.94531	0.865945	5.73016	0	13.8505	168.46	8.54386	118.435
6.90704	1.09908	5.72042	0.0333056	13.6641	168.726	8.44124	117.669
6.87294	0.832639	5.71159	0	13.4887	167.794	8.35565	117.569
6.84185	0.732723	5.70698	0	13.2884	167.694	8.36568	115.237
6.81255	0.5995	5.69761	0	13.0879	166.095	8.332	111.274
6.77897	0.666112	5.68702	0	12.9054	163.364	8.25849	112.54
6.74674	0.632806	5.68151	0	12.6967	164.596	8.22725	110.142
6.71401	0.5995	5.67552	0	12.5453	165.396	8.17078	108.276
6.68511	0.832639	5.66782	0	12.4316	164.829	8.0779	110.441
6.65749	0.566195	5.65894	0	12.2163	163.564	8.00623	109.842
6.63182	0.732723	5.65116	0	12.0128	163.53	8.02306	105.978
6.59987	0.466278	5.64013	0	11.9071	162.598	7.98239	105.779
6.57367	0.532889	5.63275	0	11.8316	161.565	7.87252	103.447
6.55141	0.499584	5.63002	0	11.657	160.6	7.85063	103.514
6.52324	0.399667	5.62461	0	11.4554	160.067	7.84988	100.45
6.49608	0.666112	5.61576	0	11.3813	160.133	7.77991	100.35
6.47331	0.5995	5.60955	0	11.2541	157.269	7.70587	98.6511
6.45171	0.366361	5.60666	0	11.0875	159.034	7.67888	98.8843
6.43454	0.399667	5.60052	0	10.9991	157.469	7.65902	96.2198
6.40796	0.566195	5.59397	0	10.8424	154.838	7.631	96.2531
6.38401	0.632806	5.58946	0	10.6591	153.206	7.60572	94.9875
6.3661	0.499584	5.58321	0	10.5845	153.705	7.57237	92.1898
6.34724	0.532889	5.57795	0	10.498	154.838	7.52854	93.9217
6.32734	0.233139	5.57385	0	10.3796	151.64	7.46759	92.8893
6.30918	0.432973	5.56681	0	10.3079	151.707	7.45011	90.7244
6.28331	0.133222	5.56099	0	10.1982	152.273	7.43019	90.6911
6.2608	0.233139	5.55827	0	10.0923	149.242	7.38611	89.6253
6.241	0.399667	5.55545	0	10.0031	150.441	7.38607	87.7269
6.22569	0.333056	5.54925	0	9.90335	148.41	7.38375	88.393
6.21038	0.333056	5.54046	0	9.80974	148.276	7.32646	83.9301
6.1938	0.29975	5.53913	0	9.72317	147.943	7.27973	85.8951
6.17462	0.0666112	5.53621	0	9.66836	143.847	7.2389	85.3622
6.15734	0.166528	5.53082	0	9.5607	146.811	7.21939	81.6653
6.14368	0.432973	5.526	0	9.43859	145.312	7.22832	82.8976
6.12841	0.0666112	5.52084	0	9.41577	143.614	7.20808	81.2656
6.11108	0.166528	5.51785	0	9.34452	143.58	7.16227	83.0641
6.099	0.0999167	5.51422	0	9.20135	140.983	7.15647	80.9659
6.07932	0.0999167	5.51048	0	9.13418	142.848	7.15714	77.8018
6.06366	0.0666112	5.50638	0	9.10976	140.416	7.11665	77.2356
6.05305	0.0666112	5.5026	0	9.02088	139.55	7.06357	75.1041
6.03826	0.166528	5.49667	0	8.91936	138.118	7.03665	77.7352
6.0214	0.29975	5.492	0	8.82882	140.083	7.02761	78.0017
6.0112	0.166528	5.49237	0	8.78839	138.118	7.01677	74.771
6.00171	0.199833	5.4891	0	8.77648	136.853	7.02503	75.0042
5.98753	0.0999167	5.48378	0	8.6945	133.988	6.99263	71.5404
5.97111	0.266445	5.48324	0	8.59107	134.488	6.96379	74.8376
5.96144	0.0333056	5.48164	0	8.54398	132.356	6.95493	71.4738
5.95117	0.133222	5.47548	0	8.4763	132.223	6.92092	71.6736
5.93981	0.0999167	5.47352	0	8.37671	131.524	6.90236	70.9742
5.92961	0.133222	5.47018	0	8.32052	131.157	6.88949	70.3747
5.92086	0.0666112	5.46587	0	8.26494	129.759	6.86263	66.7111
5.90792	0.133222	5.46439	0	8.23709	129.326	6.84077	67.8435
5.89448	0.0999167	5.46189	0	8.22491	127.427	6.8295	68.6428
5.88556	0.0333056	5.45708	0	8.16622	127.86	6.8166	64.5129
5.87584	0.0333056	5.45505	0	8.10412	127.527	6.81539	65.3122
5.86181	0.199833	5.45307	0	8.05958	122.864	6.79404	64.6461
5.85272	0.0333056	5.45041	0	8.01401	122.898	6.75484	63.8468
5.8437	0.0999167	5.44547	0	7.90452	122.565	6.75353	63.8801
5.83354	0.0333056	5.44155	0	7.84401	124.263	6.75496	65.2456
5.82604	0.0333056	5.44243	0	7.8596	121.332	6.73862	62.6811
5.81976	0.0666112	5.44154	0	7.82143	121.699	6.73544	62.0483
5.81122	0.166528	5.43863	0	7.7303	119.634	6.71503	62.2814
5.80086	0.0333056	5.43593	0	7.67526	119.534	6.68238	60.2165
5.79373	0.0999167	5.43395	0	7.65208	117.469	6.68161	58.6178
5.78541	0.0333056	5.43275	0	7.62539	115.237	6.67665	59.0175
5.77362	0	5.42828	0	7.5938	117.102	6.64001	58.751
5.76444	0.0333056	5.42519	0	7.51342	116.736	6.6348	55.6203
5.75621	0.0333056	5.4253	0	7.48043	116.17	6.62979	56.7527
5.74939	0.0999167	5.42299	0	7.51928	112.573	6.59575	56.3197
5.74384	0.0666112	5.41888	0	7.48048	113.805	6.58812	55.8868
5.73642	0	5.41812	0	7.4073	113.306	6.59114	54.1549
5.72652	0.0333056	5.41823	0	7.37918	109.942	6.57638	52.9892
5.7224	0.0333056	5.41601	0	7.36217	110.774	6.56334	54.3547
5.71541	0.0999167	5.41259	0	7.30684	109.309	6.54484	52.9559
5.70639	0.0666112	5.41085	0	7.26089	109.775	6.53686	54.0216
5.70065	0.0333056	5.41007	0	7.24553	107.311	6.54574	51.657
5.69635	0.0666112	5.40948	0	7.20291	108.143	6.53031	51.0241
5.6885	0.0999167	5.40604	0	7.15356	106.045	6.50377	52.0899
5.68333	0	5.40531	0	7.13636	103.847	6.49788	52.7893
5.67955	0.0333056	5.40274	0	7.13489	102.515	6.50489	49.2256
5.67287	0.0333056	5.39974	0	7.07601	108.11	6.50675	49.4588
5.66611	0	5.39873	0	7.02884	102.448	6.47743	47.8268
5.66244	0.0333056	5.39673	0	7.0324	102.681	6.45665	49.0591
5.65473	0	5.39452	0	7.02752	101.249	6.44767	48.7927
5.6483	0.0333056	5.39304	0	6.99797	97.2523	6.45298	48.4596
5.64013	0.0666112	5.39267	0	6.95315	99.4838	6.46573	47.4938
5.635	0.0666112	5.39029	0	6.89522	100.483	6.44501	46.4613
5.63113	0.0666112	5.38886	0	6.87664	95.1207	6.41356	45.229
5.63037	0.0333056	5.38908	0	6.86676	95.4871	6.40048	46.8943
5.6239	0.0333056	5.38909	0	6.80458	92.4896	6.39874	44.7294
5.61378	0	5.38673	0	6.75724	96.2864	6.405	44.7294
5.60834	0.0666112	5.38425	0.0333056	6.75779	93.0891	6.39363	44.7627
5.60847	0	5.38157	0	6.73855	94.1216	6.37598	45.562
5.60385	0.0333056	5.38079	0	6.71795	94.1882	6.3759	42.1649
5.59701	0.0333056	5.38072	0	6.70689	91.4238	6.37705	42.8976
5.59281	0.0333056	5.37938	0	6.70974	91.4904	6.35688	43.2639
5.58973	0.0333056	5.37729	0	6.67653	90.9575	6.34581	43.8968
5.58215	0	5.37447	0	6.64391	91.8568	6.36134	40.3664
5.57932	0.0999167	5.37174	0	6.66538	89.0258	6.35829	41.5321
5.57835	0	5.37171	0	6.65802	87.2273	6.32922	41.0658
5.57189	0	5.37257	0	6.6097	87.4271	6.32398	41.3988
5.56646	0.0333056	5.37168	0	6.58399	86.9942	6.33459	40.0333
5.56215	0.0333056	5.37137	0	6.54824	86.1948	6.32617	41.6653
5.55841	0.0333056	5.36942	0	6.52383	86.761	6.29871	39.9334
5.55734	0.0333056	5.36795	0	6.5225	86.2948	6.30577	41.2323
5.55205	0.0333056	5.36658	0	6.50131	84.1965	6.31535	39.3006
5.54887	0.0333056	5.36653	0	6.4657	80.3331	6.29484	36.836
5.54596	0	5.36472	0	6.43991	81.2656	6.28599	36.5695
5.53913	0.0333056	5.36492	0	6.39455	83.164	6.27566	38.3014
5.53366	0.0333056	5.36271	0	6.3839	80.766	6.24877	35.7369
5.53209	0.0666112	5.36101	0	6.42322	80.5995	6.2576	38.1349
5.52923	0.0999167	5.35995	0	6.41392	80.6328	6.2667	36.0699
5.52473	0	5.35908	0	6.367	77.7019	6.24944	37.0358
5.52064	0.0333056	5.3582	0	6.35001	78.7011	6.25303	34.8376
5.51621	0	5.35712	0	6.32019	75.9034	6.2501	34.4047
