ol2591916.014876
CCNY     19/09/2025 16:00:49 19/09/2025 16:01:48 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
7.15253	1.86511	5.65052	0	5.33314	0	5.84072	0
7.24871	2.19817	5.66399	0	5.32169	0	5.84391	0
7.37824	1.7985	5.6939	0.0333056	5.3078	0	5.83623	0
7.52789	1.63197	5.73432	0	5.27517	0	5.82595	0
7.62451	1.59867	5.75457	0	5.25023	0	5.82202	0
7.70334	1.99833	5.76954	0	5.25614	0	5.81325	0
7.80956	1.99833	5.78155	0	5.24013	0	5.81224	0
7.89881	2.66445	5.7998	0.0333056	5.21287	0	5.80644	0
7.97909	2.53122	5.83461	0	5.21082	0	5.80312	0
8.0767	3.43047	5.85876	0	5.2092	0.0999167	5.80714	0.133222
8.15574	4.26311	5.86786	0	5.1983	52.4563	5.77874	63.9134
8.21342	3.43047	5.88971	0	7.81392	190.608	6.02585	192.806
8.31067	3.23064	5.91171	0.0333056	35.7489	198.601	13.2098	192.673
8.39566	3.33056	5.92418	0.0666112	91.7238	196.503	31.8339	195.97
8.4614	3.19734	5.94836	0.0333056	106.384	199.067	39.6629	192.073
8.54231	3.76353	5.96483	0	85.6721	199.9	32.6354	192.107
8.60212	3.26395	5.97656	0	84.3851	198.335	31.099	191.207
8.64609	3.49709	6.00278	0	84.6548	198.634	32.0373	191.707
8.71893	3.76353	6.01892	0.0333056	76.0281	198.868	29.2349	188.876
8.78849	4.36303	6.03529	0.0333056	73.4033	198.068	28.0267	190.008
8.82767	4.1632	6.05625	0.0333056	71.0707	195.903	27.5747	191.007
8.88124	4.66278	6.06258	0	66.3662	197.602	25.9926	187.777
8.94672	4.89592	6.08342	0	63.8159	195.67	25.0811	187.877
8.96916	4.72939	6.10969	0.0666112	61.3511	196.936	24.3572	188.31
9.00482	4.42964	6.10518	0	58.352	195.637	23.2372	186.078
9.05423	4.49625	6.12252	0.0333056	56.0515	198.701	22.5164	182.848
9.07065	4.796	6.14946	0.0666112	53.7096	196.836	21.9334	183.514
9.09758	4.42964	6.1557	0.0666112	51.3264	196.503	21.1401	184.246
9.12221	5.12906	6.16972	0.0666112	49.462	196.037	20.4564	181.316
9.134	4.96253	6.1894	0.0666112	47.7205	194.738	19.9542	180.416
9.1377	4.39634	6.19266	0.0666112	45.7931	192.906	19.2799	181.915
9.14494	4.36303	6.19866	0.133222	44.0119	197.236	18.578	178.485
9.14479	5.26228	6.21512	0.0333056	42.354	191.341	18.1079	180.283
9.14021	5.02914	6.21639	0.0666112	40.9145	194.405	17.66	176.153
9.13138	4.09659	6.21907	0.133222	39.5292	192.673	17.2151	177.419
9.10888	4.62948	6.22927	0.166528	38.1117	191.707	16.8192	177.352
9.08438	4.69609	6.2308	0.0333056	36.8856	192.14	16.3863	172.989
9.06747	4.92923	6.22914	0.233139	35.725	189.875	15.9685	174.055
9.0362	3.93006	6.22811	0.0333056	34.553	193.139	15.6266	170.958
9.00312	3.86345	6.22398	0.0333056	33.5162	192.706	15.31	173.722
8.96491	4.82931	6.22365	0.0333056	32.4756	189.342	14.9604	171.457
8.91512	3.46378	6.22592	0.0999167	31.4752	190.008	14.6311	170.192
8.86956	2.9642	6.21862	0.0666112	30.5631	188.809	14.3389	168.393
8.82031	3.29725	6.21371	0	29.5956	187.777	14.0346	168.526
8.76192	3.66361	6.21381	0.0666112	28.7839	189.875	13.7936	164.463
8.71904	2.9642	6.20088	0.0666112	28.047	187.977	13.5359	166.628
8.67247	2.93089	6.1887	0.0333056	27.2534	189.575	13.2668	164.963
8.61013	3.23064	6.18622	0.0999167	26.5816	186.911	13.0626	161.565
8.55518	3.36386	6.18101	0.0333056	25.7975	185.612	12.8535	162.065
8.49992	2.56453	6.17027	0.0666112	25.0288	185.612	12.5712	162.298
8.43595	2.43131	6.15609	0	24.5099	186.245	12.3327	159.001
8.38252	2.23147	6.14728	0	23.9311	186.311	12.1746	158.435
8.32937	2.56453	6.13775	0	23.3611	183.58	11.9976	156.436
8.26679	2.29808	6.12803	0.0333056	22.8255	182.914	11.8431	158.201
8.20646	2.03164	6.11651	0	22.2023	184.38	11.7293	155.137
8.15833	1.89842	6.09855	0	21.5952	186.844	11.5444	153.039
8.10361	1.59867	6.08683	0	21.1381	184.613	11.3438	153.739
8.04574	1.7985	6.08083	0.0333056	20.7071	180.783	11.1409	151.94
7.98427	1.23231	6.06931	0	20.264	182.015	10.9576	148.943
7.93188	1.53206	6.04998	0	19.8959	180.749	10.8729	147.843
7.88017	1.29892	6.03426	0	19.4874	182.248	10.745	146.711
7.82315	1.56536	6.02524	0	19.1109	178.285	10.59	147.744
7.76842	1.23231	6.01545	0	18.7613	179.284	10.4953	144.313
7.71767	1.39883	6.00124	0	18.3441	180.816	10.4277	144.846
7.66205	1.26561	5.98376	0	17.9425	176.886	10.2856	142.315
7.61051	0.965862	5.97196	0	17.5887	177.652	10.1271	142.448
7.5635	0.999167	5.9596	0	17.2232	178.118	9.98732	140.483
7.51556	1.09908	5.9469	0	16.8849	175.121	9.90146	141.848
7.46739	1.23231	5.93476	0.0333056	16.6335	174.688	9.79655	138.052
7.4205	0.832639	5.92361	0	16.3673	174.654	9.68333	136.719
7.37363	0.732723	5.9102	0.0666112	16.0591	174.654	9.61691	134.921
7.33246	0.699417	5.89935	0	15.7697	172.456	9.51573	134.055
7.28186	0.399667	5.88866	0	15.5568	176.286	9.39307	132.49
7.23853	0.499584	5.87415	0.0333056	15.2859	172.823	9.34663	133.455
7.20679	0.532889	5.86604	0	14.9395	171.391	9.28107	132.29
7.16448	0.532889	5.85881	0	14.7248	170.591	9.1842	131.79
7.11869	0.699417	5.84333	0	14.5625	170.891	9.13725	129.992
7.0786	0.532889	5.83027	0	14.3382	169.592	9.08206	127.161
7.0388	0.366361	5.82513	0	14.1345	169.026	8.98505	126.628
7.00577	0.399667	5.81676	0	13.8982	170.092	8.89624	123.43
6.96947	0.333056	5.8012	0	13.6451	167.893	8.79819	123.697
6.93252	0.699417	5.79071	0	13.4338	168.793	8.72004	122.132
6.90059	0.532889	5.78329	0	13.2876	166.495	8.70642	121.266
6.8719	0.699417	5.77679	0	13.0941	165.429	8.63896	121.366
6.83342	0.29975	5.7669	0	12.8787	167.427	8.49596	117.369
6.79431	0.432973	5.75792	0	12.6665	163.93	8.48994	118.734
6.76604	0.266445	5.74949	0	12.4968	164.796	8.49542	116.137
6.73925	0.266445	5.74229	0	12.3447	164.263	8.39379	116.47
6.70535	0.266445	5.73525	0	12.1526	164.496	8.33069	113.239
6.67907	0.29975	5.72756	0	12.0372	160.633	8.33003	113.139
6.65257	0.166528	5.71758	0	11.9343	160.1	8.26109	110.741
6.62313	0.266445	5.7097	0	11.6994	160.899	8.16189	110.741
6.59309	0.133222	5.70421	0	11.5405	158.068	8.13107	109.642
6.56585	0.29975	5.69687	0	11.5005	159.367	8.11628	109.942
6.54167	0.233139	5.68479	0	11.3294	159.134	8.06881	107.211
6.5183	0.199833	5.67754	0	11.1427	158.801	8.0174	109.975
