ol2591917.210020
CCNY     19/09/2025 17:20:00 19/09/2025 17:21:00 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.9506	4.06328	5.55379	0	5.30877	0	5.81994	0
7.03741	3.66361	5.5625	0	5.29644	0	5.82409	0
7.16696	4.1632	5.59018	0	5.28237	0	5.8182	0
7.31525	3.63031	5.62401	0	5.25075	0	5.80875	0
7.40546	3.26395	5.63905	0	5.2243	0	5.8074	0
7.48143	3.53039	5.65789	0	5.23063	0	5.7971	0
7.59046	4.36303	5.66795	0.0333056	5.21496	0	5.79565	0
7.66937	4.39634	5.67956	0	5.19034	0	5.79171	0
7.75235	4.46295	5.70707	0	5.18933	0	5.78794	0
7.86146	5.29559	5.72416	0.0333056	5.18855	0.0999167	5.79201	0.133222
7.94559	6.96087	5.73512	0	5.17459	53.7552	5.76454	67.5437
8.0006	5.09575	5.75383	0	7.70034	188.276	5.86927	190.441
8.08094	5.22898	5.76915	0.0333056	35.0695	199.134	11.8658	193.672
8.15768	5.86178	5.78034	0.0333056	89.9144	197.369	28.1019	189.475
8.22323	5.46211	5.80401	0	104.187	197.602	35.0111	191.374
8.30875	6.02831	5.81524	0.0333056	83.8566	198.834	28.7833	188.543
8.37362	6.99417	5.82085	0	82.6191	200.5	27.3781	189.908
8.41907	6.42798	5.84731	0	82.8512	197.369	28.2569	188.01
8.4908	6.06162	5.85681	0.0333056	74.2755	196.536	25.8606	188.776
8.54776	5.82848	5.86488	0.0333056	71.8103	197.769	24.7928	187.311
8.59	6.22814	5.89103	0	69.8378	198.301	24.4816	187.41
8.65169	6.42798	5.89856	0.0333056	65.1068	196.47	23.1027	182.681
8.70699	7.02748	5.90724	0	62.244	197.236	22.183	184.879
8.72851	6.79434	5.93249	0	59.766	198.701	21.4979	184.38
8.77473	7.02748	5.93464	0.133222	56.8894	196.536	20.599	182.148
8.81661	7.49376	5.94549	0.0333056	54.6605	196.536	20.0063	182.281
8.83343	7.26062	5.96705	0	52.465	194.704	19.4687	180.117
8.86111	7.02748	5.97325	0	50.3367	196.769	18.82	180.749
8.8851	7.06078	5.98005	0.0333056	48.3833	196.27	18.2588	178.351
8.90267	7.69359	5.99982	0	46.3796	198.002	17.771	177.152
8.91287	7.02748	6.00119	0.0333056	44.5479	191.84	17.2691	178.418
8.91708	7.02748	6.00468	0.0999167	43.0084	194.205	16.7488	175.687
8.91217	7.66028	6.01822	0.0333056	41.4033	194.105	16.2686	174.988
8.90917	7.32723	6.02328	0	39.6776	194.971	15.8305	174.155
8.90616	5.9617	6.02731	0	38.3547	192.24	15.4988	171.59
8.8904	6.79434	6.03713	0	37.2701	191.574	15.2367	172.256
8.8756	7.09409	6.03846	0.0666112	36.0116	191.54	14.8529	169.425
8.8589	7.12739	6.04046	0.0666112	34.6668	191.64	14.4482	169.459
8.82136	5.995	6.04142	0	33.6371	191.207	14.1619	164.996
8.79119	5.62864	6.03827	0	32.8335	190.042	13.8436	168.16
8.76718	5.42881	6.03939	0.0333056	31.8782	192.273	13.498	166.095
8.72728	6.46128	6.03559	0.0333056	30.774	189.176	13.216	164.663
8.68163	5.56203	6.03115	0.0333056	29.7762	187.777	12.9885	161.932
8.64242	5.76187	6.02806	0.0333056	28.9221	188.41	12.7979	161.865
8.60476	5.16236	6.02435	0.0333056	28.1164	187.41	12.5457	163.697
8.55731	4.86261	6.02517	0.0333056	27.3376	187.544	12.2931	159.167
8.50123	4.86261	6.01632	0.0666112	26.5951	186.445	12.1458	157.935
8.44774	5.02914	6.00883	0.0666112	25.8485	187.077	12.0321	157.435
8.39846	4.39634	6.00441	0	25.1505	187.81	11.8058	157.502
8.34689	4.29642	5.99305	0	24.5021	186.711	11.5642	153.972
8.29197	4.06328	5.98209	0.0666112	23.8611	184.613	11.367	155.004
8.24044	4.29642	5.97716	0.0666112	23.3222	184.38	11.2096	149.609
8.18887	3.89675	5.97138	0.0999167	22.7465	182.814	11.0606	151.44
8.13367	3.96336	5.96599	0	22.1035	182.548	10.8584	148.876
8.07651	3.79684	5.95244	0	21.6051	184.513	10.7108	148.743
8.02884	3.96336	5.93676	0	21.1693	182.848	10.6106	147.41
7.98194	3.597	5.93131	0.0666112	20.6803	183.181	10.4734	146.711
7.92649	2.9642	5.92525	0.0666112	20.2547	180.683	10.3482	144.28
7.87315	3.16403	5.91307	0	19.8429	179.517	10.2181	143.047
7.82369	2.9975	5.90202	0	19.3608	178.818	10.0593	141.149
7.76452	3.66361	5.89096	0	18.9473	181.782	9.98407	139.617
7.70983	2.93089	5.87777	0.0333056	18.5461	178.285	9.86669	139.584
7.66141	3.03081	5.87052	0	18.1259	179.95	9.70354	135.154
7.60998	2.69775	5.85999	0	17.807	180.416	9.66191	136.286
7.56008	2.49792	5.84594	0	17.5891	175.987	9.54192	136.187
7.51192	2.23147	5.83712	0	17.2614	177.019	9.38342	135.021
7.46686	2.398	5.82726	0	16.8095	176.353	9.35969	133.322
7.42102	2.09825	5.81324	0	16.4819	174.122	9.27238	132.023
7.36839	2.26478	5.80224	0	16.2223	173.289	9.1462	130.092
7.32499	2.66445	5.79887	0	15.8763	175.321	9.09236	127.66
7.2848	2.06495	5.78871	0	15.6412	174.122	9.02068	124.53
7.24274	1.59867	5.77548	0	15.454	173.888	8.94688	126.561
7.2027	1.7652	5.76137	0	15.1146	172.057	8.86307	125.229
7.1641	2.03164	5.75193	0	14.826	171.757	8.79508	123.764
7.12249	1.69858	5.74694	0	14.6194	169.659	8.73853	121.732
7.08048	1.83181	5.73603	0	14.3921	171.391	8.63943	122.098
7.03841	1.36553	5.72282	0	14.1604	168.693	8.57752	118.201
7.00125	1.56536	5.71464	0	13.9005	168.326	8.52871	121.099
6.9673	1.29892	5.70813	0	13.7406	170.291	8.45786	119.001
6.92964	1.23231	5.70222	0	13.5511	167.527	8.42957	116.303
6.89112	1.23231	5.69421	0	13.3137	164.796	8.37368	113.505
6.85657	1.46545	5.68137	0	13.1606	169.092	8.28915	115.137
6.82721	1.199	5.67063	0	13.0172	168.693	8.258	112.173
6.79997	1.43214	5.66814	0	12.8121	167.127	8.24143	112.54
6.76761	1.1657	5.66025	0	12.6168	164.263	8.14936	109.009
6.73424	1.03247	5.64954	0	12.4548	162.964	8.05271	106.678
6.69751	0.932556	5.64368	0	12.2938	164.696	8.00607	107.744
6.66872	0.766028	5.63834	0	12.0588	162.265	7.94637	107.843
6.64436	1.06578	5.6303	0	11.91	162.498	7.9179	103.847
6.62137	0.5995	5.62519	0	11.862	161.299	7.91304	106.045
6.5943	0.932556	5.61996	0	11.6997	159.933	7.83855	101.116
6.56338	0.5995	5.61347	0	11.5302	161.166	7.795	101.382
6.53608	1.13239	5.60686	0	11.3946	158.268	7.79962	100.083
6.51584	0.899251	5.59991	0.0333056	11.2055	158.734	7.75516	98.3181
6.49129	0.899251	5.59131	0	11.0583	157.602	7.71205	99.6503
6.4685	0.632806	5.5879	0	10.9404	155.537	7.6713	97.219
6.44103	0.832639	5.58442	0.0333056	10.846	156.137	7.59663	96.8193
6.41528	0.799334	5.57525	0	10.7511	156.303	7.57109	96.3863
6.39606	0.965862	5.56961	0	10.6235	155.77	7.58304	94.6545
6.37215	0.832639	5.56555	0	10.5403	153.772	7.54101	93.4555
6.34875	0.666112	5.55824	0	10.4316	155.937	7.4763	90.7244
6.32944	0.566195	5.55379	0	10.2688	153.306	7.42195	92.9892
6.31102	0.932556	5.55016	0	10.2144	149.442	7.39626	89.7918
6.28885	0.766028	5.54395	0	10.1663	150.375	7.38741	89.2923
6.2649	0.799334	5.53943	0	10.0236	150.541	7.35887	89.7585
6.24751	0.799334	5.53491	0	9.94391	148.809	7.30372	88.06
6.23144	0.632806	5.527	0	9.84465	149.209	7.28755	85.562
6.21972	0.699417	5.52128	0	9.73968	147.843	7.30515	84.796
6.19739	0.699417	5.51893	0	9.68124	144.846	7.26743	82.9975
6.17494	0.366361	5.5157	0	9.55928	147.011	7.20975	82.8643
6.1632	0.799334	5.50997	0	9.41675	145.745	7.18329	80.1332
6.14695	0.432973	5.50623	0	9.35462	144.38	7.1629	81.0325
6.12666	0.632806	5.5044	0	9.31532	143.714	7.12915	80.1665
6.11393	0.799334	5.50025	0	9.23166	142.048	7.10009	80.5329
6.10055	0.466278	5.49229	0	9.13935	142.914	7.09162	78.3347
6.08726	0.399667	5.49021	0	9.07089	140.083	7.07827	77.4355
6.06791	0.5995	5.48949	0	9.01586	140.583	7.06039	77.8351
6.05253	0.5995	5.48421	0	8.92247	140.35	7.03659	76.3364
6.03773	0.233139	5.47862	0	8.82705	140.816	7.00497	76.1699
6.023	0.499584	5.47451	0	8.79476	136.42	6.99525	73.7386
6.01116	0.366361	5.47228	0	8.75775	137.485	6.98149	73.7052
6.00061	0.466278	5.47242	0	8.6526	137.519	6.95458	73.4388
