ol2591918.110744
CCNY     19/09/2025 18:10:07 19/09/2025 18:11:07 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.92126	2.56453	5.55211	0	5.27843	0	5.80573	0
7.019	2.09825	5.56883	0	5.26678	0	5.81078	0
7.1569	1.96503	5.59496	0	5.25639	0	5.80627	0
7.30985	1.93172	5.63139	0	5.22623	0	5.79676	0
7.40955	1.83181	5.64931	0	5.19826	0	5.79366	0
7.48937	2.29808	5.66505	0	5.20729	0	5.78609	0
7.59401	2.398	5.67969	0.0333056	5.19576	0	5.78499	0
7.68166	2.33139	5.69065	0	5.16778	0	5.77905	0
7.76334	2.46461	5.71619	0	5.16463	0	5.77825	0
7.85744	2.93089	5.73568	0	5.16639	0.166528	5.78415	0.0333056
7.93086	4.09659	5.74606	0.0333056	5.15148	54.0216	5.7521	70.3081
7.98378	3.29725	5.76576	0	7.50935	188.576	5.82007	187.81
8.05748	3.23064	5.78155	0	33.1558	196.07	11.4043	189.842
8.1209	3.73022	5.79138	0.0333056	84.7896	196.903	26.5892	190.275
8.167	3.63031	5.81488	0.0333056	98.3597	197.802	33.0593	189.109
8.2381	3.86345	5.82693	0.0333056	79.0968	199.567	27.238	187.077
8.2947	3.46378	5.83414	0	77.8534	196.037	26.0359	191.341
8.32496	3.89675	5.85577	0	78.1649	198.368	26.8659	187.644
8.38334	3.66361	5.8655	0.0333056	70.2579	196.903	24.5143	187.577
8.43071	3.79684	5.87462	0.0666112	68.0064	195.337	23.6787	185.445
8.44962	3.83014	5.89707	0.0333056	65.9963	196.103	23.3822	185.978
8.48604	3.29725	5.90303	0.0666112	61.4124	196.003	21.9177	184.746
8.52134	3.79684	5.91332	0	59.0053	196.536	21.1731	182.215
8.52798	3.89675	5.93831	0	56.9178	198.301	20.7091	178.418
8.55842	3.66361	5.93756	0.0666112	53.9784	195.604	19.867	180.15
8.58037	4.1965	5.94494	0.0333056	51.754	193.838	19.2629	181.482
8.57038	4.1965	5.96139	0.0333056	49.8267	195.504	18.6933	177.585
8.58696	4.36303	5.96278	0.0666112	47.6726	195.237	18.0368	178.052
8.59375	3.43047	5.96861	0	45.774	194.538	17.5454	175.62
8.58809	4.02998	5.98276	0.0666112	44.2042	193.206	17.0746	174.155
8.59077	3.5637	5.98695	0.0999167	42.4785	194.471	16.5454	173.489
8.57899	4.12989	5.99343	0.0666112	40.8524	193.938	16.1036	175.62
8.56942	3.29725	6.00276	0	39.3866	192.506	15.7119	173.356
8.57443	3.79684	6.0007	0.0999167	37.9894	192.806	15.3063	173.522
8.56002	3.76353	6.00296	0	36.7312	193.739	14.8982	174.055
8.5312	3.5637	6.01256	0	35.3728	190.808	14.6069	168.659
8.51297	3.66361	6.00972	0.0999167	34.2504	191.074	14.3509	168.693
8.49095	3.13072	6.00854	0.0666112	33.2752	191.107	13.9917	167.827
8.45809	3.26395	6.01365	0.0999167	32.213	189.742	13.7055	165.962
8.42293	2.73106	6.00943	0.0666112	31.2061	189.009	13.51	165.129
8.39239	2.73106	6.0031	0	30.2469	187.344	13.16	161.366
8.35561	3.13072	6.00489	0.0666112	29.3828	190.142	12.8249	162.265
8.30399	3.23064	6.00072	0	28.5287	186.545	12.6467	160
8.25924	3.06411	5.99454	0.0333056	27.6377	188.31	12.3887	160.699
8.22034	2.59784	5.99361	0	26.9416	186.644	12.1564	156.936
8.17905	2.73106	5.98817	0.0999167	26.2484	187.144	12.0318	157.336
8.1369	2.63114	5.97851	0.0333056	25.3921	186.045	11.8303	157.369
8.0875	2.63114	5.96757	0	24.5963	184.913	11.5766	154.105
8.04102	2.29808	5.96033	0	24.0283	182.481	11.4058	152.107
7.99523	1.63197	5.95366	0	23.5583	186.811	11.221	151.041
7.94428	2.49792	5.94431	0	22.9666	185.512	11.0277	150.874
7.89161	1.89842	5.93636	0.0333056	22.2968	182.581	10.9325	149.009
7.83778	1.7985	5.92335	0	21.7771	183.447	10.766	147.41
7.79319	2.23147	5.91546	0.0333056	21.3428	184.413	10.5815	146.578
7.75464	1.63197	5.91085	0.0666112	20.9589	183.58	10.4502	145.212
7.70739	1.66528	5.90034	0	20.4179	182.148	10.3485	143.047
7.65982	1.7985	5.88681	0.0333056	19.9343	181.715	10.2546	143.747
7.61376	1.49875	5.8784	0.0333056	19.5024	179.017	10.1007	140.983
7.56421	1.63197	5.86912	0.0666112	19.008	182.281	9.96204	140.25
7.51673	1.53206	5.85885	0	18.7196	179.917	9.83398	138.285
7.46697	1.13239	5.84821	0.0999167	18.3332	176.52	9.70655	138.551
7.41952	1.43214	5.83494	0.0333056	17.8293	178.684	9.61877	136.52
7.37843	1.53206	5.82646	0.0333056	17.551	177.352	9.54862	135.62
7.33904	1.13239	5.81714	0	17.294	175.82	9.46712	134.022
7.29715	1.06578	5.80091	0	16.9189	177.452	9.36608	129.326
7.2527	0.932556	5.79369	0	16.5208	175.187	9.2535	130.724
7.20786	0.899251	5.78928	0	16.1936	173.156	9.13834	129.892
7.16734	0.832639	5.77628	0.0333056	15.9132	174.721	9.09091	130.624
7.12882	0.832639	5.7656	0	15.6249	176.686	9.0508	126.528
7.0898	0.865945	5.75569	0	15.3557	172.456	8.92863	123.83
7.0511	0.932556	5.74357	0	15.1845	173.222	8.84854	123.764
7.0091	0.632806	5.73536	0	14.9212	171.923	8.77837	122.265
6.97156	0.732723	5.72509	0	14.5188	174.588	8.66861	122.365
6.93809	0.799334	5.71636	0	14.286	171.157	8.65299	120.733
6.90119	0.965862	5.71055	0.0333056	14.2021	168.759	8.63854	118.601
6.86845	0.499584	5.69872	0	13.9779	171.357	8.52197	119.001
6.83481	0.466278	5.68792	0.0333056	13.709	166.361	8.44028	117.935
6.79472	0.699417	5.68562	0	13.5188	168.127	8.41311	112.939
6.7613	0.766028	5.67796	0	13.3022	169.259	8.36647	116.836
6.73524	0.965862	5.66899	0	13.0631	165.729	8.27721	114.305
6.7053	0.432973	5.66061	0.0333056	12.8838	166.994	8.1855	110.774
6.67503	0.499584	5.65016	0	12.7276	164.796	8.15675	110.408
6.64549	0.399667	5.63956	0.0333056	12.581	165.629	8.10992	109.575
6.6118	0.499584	5.63068	0	12.4229	165.495	8.04435	104.679
6.58419	0.466278	5.62497	0	12.2535	163.164	8.02698	108.576
6.56009	0.432973	5.62007	0	12.0706	163.497	7.96715	107.71
6.53196	0.399667	5.6102	0.0333056	11.9124	161.499	7.90288	104.047
6.50298	0.199833	5.60388	0	11.7959	160.766	7.91114	104.28
6.47773	0.466278	5.59801	0	11.6456	161.465	7.85951	104.147
6.45822	0.366361	5.59222	0	11.4808	158.901	7.78332	101.582
6.43381	0.233139	5.5876	0	11.3532	158.734	7.78429	99.9167
6.40915	0.199833	5.5803	0	11.1896	157.002	7.72857	97.0858
6.38235	0.366361	5.5749	0	10.9958	156.803	7.6245	98.6178
6.35831	0.333056	5.56941	0	10.8849	156.769	7.58551	97.0192
6.34316	0.233139	5.56268	0	10.8217	154.738	7.57827	94.8543
6.32457	0.466278	5.55736	0	10.7209	155.803	7.56513	94.9875
6.30032	0.199833	5.5531	0	10.5695	153.039	7.50908	92.0899
6.28008	0.199833	5.54738	0	10.4238	155.037	7.46308	92.4563
6.26033	0.133222	5.54209	0	10.3308	155.537	7.44558	92.1232
6.23932	0.333056	5.538	0	10.2797	150.708	7.43154	89.7252
6.21651	0.266445	5.5303	0	10.207	150.608	7.41779	88.3597
6.19719	0.266445	5.5261	0	10.0887	151.707	7.38357	88.3264
6.17889	0.199833	5.52505	0	9.93612	148.976	7.31622	89.0258
6.15912	0.0999167	5.52149	0	9.8146	149.042	7.27883	88.0933
6.14509	0.0999167	5.51194	0	9.72532	146.811	7.28159	86.5279
6.1323	0.199833	5.50881	0	9.55792	145.312	7.27677	84.2964
6.11498	0.133222	5.50717	0	9.46189	145.945	7.2405	80.7327
6.09622	0.199833	5.50045	0	9.45976	144.047	7.19916	82.8976
6.08054	0.133222	5.49593	0	9.37629	145.379	7.1519	82.1982
6.06697	0.133222	5.49259	0	9.2796	143.847	7.12539	81.632
6.04961	0.133222	5.48759	0	9.1903	142.914	7.1462	78.0683
6.03703	0.233139	5.48502	0	9.10648	142.315	7.12809	78.7011
6.02289	0.0666112	5.48086	0	9.04762	140.383	7.07603	78.6345
6.00719	0.199833	5.4751	0	8.96923	141.249	7.03863	76.2698
5.99331	0.0999167	5.47044	0	8.885	136.853	7.03493	77.3689
5.98098	0.233139	5.4697	0	8.84626	139.051	7.02446	73.6053
5.96849	0.166528	5.46766	0	8.80192	135.121	6.98831	71.9067
5.95678	0.0999167	5.46368	0	8.72336	135.887	6.95548	75.5371
5.9419	0.166528	5.45955	0	8.64532	132.59	6.91664	71.4738
5.92807	0.0333056	5.4564	0	8.55203	137.052	6.91438	71.4405
5.91858	0.0999167	5.45215	0	8.49733	131.657	6.92562	69.3755
5.90896	0.0666112	5.45013	0	8.4781	132.823	6.87068	71.2406
5.8943	0	5.44515	0	8.40132	133.322	6.83928	66.4446
5.88158	0.0333056	5.44179	0	8.3111	131.191	6.86805	68.6428
5.87267	0.233139	5.44108	0	8.27008	131.757	6.85244	67.4771
5.86033	0.0999167	5.43712	0	8.20465	128.759	6.80545	67.1107
5.84785	0.133222	5.43327	0	8.1514	129.226	6.79398	64.846
5.84065	0.0666112	5.43462	0	8.11215	127.694	6.78239	64.6128
5.83336	0.133222	5.4319	0	8.03873	124.03	6.7531	65.3789
