ol2591920.262697
CCNY     19/09/2025 20:25:27 19/09/2025 20:26:26 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.77523	4.92923	5.52715	0	5.23807	0	5.79516	0
6.87788	4.96253	5.54024	0	5.23046	0	5.79818	0
7.00835	4.52956	5.57034	0.0333056	5.219	0	5.79507	0
7.15144	4.62948	5.60521	0	5.1881	0	5.78849	0
7.24133	3.99667	5.61845	0	5.16285	0	5.7866	0
7.31944	4.62948	5.63218	0	5.17069	0	5.77643	0
7.4179	5.26228	5.64316	0	5.15787	0	5.77515	0
7.49492	5.42881	5.65552	0	5.13491	0	5.77215	0
7.57573	6.19484	5.68448	0	5.1328	0	5.7694	0
7.67496	6.92756	5.7025	0	5.13287	0.199833	5.7726	0.0333056
7.74057	7.26062	5.71236	0.0333056	5.11925	55.9201	5.74365	70.4746
7.78662	7.06078	5.73413	0	7.30694	190.674	5.77364	191.141
7.86589	7.49376	5.74664	0	31.2674	196.07	10.9897	190.441
7.92629	6.92756	5.75345	0.0333056	79.728	198.501	25.6569	187.777
7.97326	7.72689	5.77748	0	92.8558	196.836	32.1899	189.076
8.03883	6.76103	5.79121	0	74.8872	196.436	26.531	187.81
8.07552	6.96087	5.79841	0	73.494	194.871	25.1392	189.276
8.11115	8.22648	5.81756	0	73.8468	197.902	26.0314	184.313
8.17545	7.59367	5.83046	0.0333056	66.4286	197.835	23.8005	184.746
8.21381	7.92673	5.84252	0.0333056	64.1545	197.902	22.8006	182.914
8.23708	7.69359	5.85842	0.0333056	62.2755	194.838	22.6426	184.346
8.27785	8.25978	5.86148	0	57.9876	195.803	21.3951	183.114
8.31404	7.89342	5.87862	0	55.7839	198.501	20.5531	182.248
8.32173	8.55953	5.89799	0.0666112	53.7743	195.237	20.0196	179.95
8.34239	7.79351	5.8957	0.0333056	51.0666	199.134	19.2597	181.216
8.36358	8.32639	5.90839	0.0666112	49.0576	194.804	18.7544	178.318
8.37156	8.49292	5.91873	0.0999167	47.2187	196.17	18.1999	178.118
8.39241	8.42631	5.92196	0	45.3166	195.537	17.5089	177.485
8.39449	8.59284	5.93646	0	43.5725	194.904	17.0974	175.487
8.38759	8.25978	5.94726	0	41.8163	193.972	16.7344	175.021
8.39211	8.25978	5.9457	0.0666112	40.2962	192.739	16.1583	173.489
8.39117	8.05995	5.95592	0.0666112	38.9083	193.505	15.6551	173.389
8.37606	8.12656	5.96628	0.0999167	37.4562	192.34	15.326	173.056
8.36576	8.29309	5.96265	0.0999167	36.2205	193.139	15.0017	170.158
8.35575	7.92673	5.96817	0.0333056	35.0717	192.473	14.5728	167.627
8.33856	6.76103	5.97398	0	33.7831	191.54	14.2402	167.494
8.31658	6.79434	5.9724	0.166528	32.6089	190.308	14.0406	166.428
8.29317	7.86012	5.97633	0	31.6743	190.808	13.7757	166.261
8.26034	7.56037	5.97619	0	30.7757	188.11	13.4126	163.297
8.23724	7.52706	5.97234	0.0999167	29.7369	190.608	13.0629	163.164
8.21549	7.12739	5.97081	0	28.8013	189.842	12.763	162.998
8.17905	6.46128	5.97109	0.0666112	27.9706	188.443	12.5328	160.466
8.14116	6.42798	5.97131	0	27.1081	187.377	12.3933	160.333
8.10002	6.16153	5.96299	0	26.3392	187.311	12.1471	156.903
8.055	7.02748	5.95182	0.0333056	25.694	185.812	11.8858	157.069
8.01917	6.09492	5.95007	0.0333056	25.0364	186.878	11.735	154.038
7.97258	5.82848	5.94473	0.0333056	24.2914	186.511	11.5886	153.972
7.92115	5.86178	5.93662	0.0999167	23.6959	184.713	11.4301	152.107
7.88461	5.86178	5.93014	0.0333056	23.1443	184.813	11.2119	151.907
7.84591	5.52873	5.92185	0	22.472	182.614	10.978	149.242
7.79887	4.86261	5.90919	0	21.9034	185.945	10.8617	148.51
7.75013	5.42881	5.9026	0	21.424	182.115	10.7532	146.245
7.69792	4.86261	5.89866	0	20.9579	183.014	10.5794	146.311
7.65784	5.19567	5.88848	0.0333056	20.4245	183.514	10.399	145.545
7.61588	4.1965	5.87585	0.0333056	19.9269	178.751	10.2443	142.948
7.56379	4.86261	5.86451	0	19.5249	180.983	10.151	140.916
7.52414	4.09659	5.85258	0	19.1218	180.117	10.045	140.583
7.48667	4.99584	5.84551	0	18.7117	181.049	9.90171	139.351
7.43837	3.76353	5.83912	0.0333056	18.2832	180.683	9.77277	135.454
7.38845	3.76353	5.83022	0	17.8955	180.183	9.66572	137.119
7.34338	3.26395	5.81992	0	17.5969	179.817	9.6079	135.154
7.30661	4.02998	5.80726	0	17.1995	176.153	9.51378	132.956
7.26709	2.63114	5.79676	0	16.7726	177.086	9.35569	132.789
7.22033	3.33056	5.78398	0	16.5435	175.787	9.22616	133.455
7.18583	3.53039	5.77664	0	16.2757	175.087	9.18085	130.791
7.14977	3.33056	5.77116	0	15.9084	176.986	9.13366	127.427
7.10323	2.83097	5.75521	0	15.6286	172.523	9.02426	125.196
7.06634	2.89759	5.74747	0	15.3166	174.521	8.93505	125.495
7.03124	2.63114	5.74153	0	15.0503	173.722	8.82034	124.896
6.99282	2.69775	5.72937	0	14.794	171.923	8.70795	122.165
6.95306	2.66445	5.71931	0	14.5295	171.69	8.71002	119.833
6.91214	2.16486	5.71111	0	14.3061	172.689	8.66707	120.966
6.8768	1.73189	5.70299	0.0333056	14.0495	169.159	8.56424	117.569
6.84461	2.13156	5.69646	0	13.8684	171.823	8.50689	117.735
6.8124	2.06495	5.68784	0	13.7182	167.594	8.42953	116.37
6.77745	2.59784	5.67505	0	13.4986	166.894	8.38207	115.037
6.74719	1.69858	5.66802	0	13.2988	168.759	8.33877	112.34
6.71589	2.09825	5.66478	0	13.0772	168.093	8.25087	111.774
6.68334	2.03164	5.65407	0	12.82	167.66	8.20349	110.575
6.65526	1.66528	5.6434	0	12.6628	164.663	8.16524	111.307
6.62691	1.53206	5.63622	0	12.5515	166.395	8.12165	111.607
6.60172	1.7985	5.62962	0	12.3304	164.563	8.08847	107.177
6.57363	1.66528	5.62117	0	12.1678	162.165	8.03609	107.244
6.54487	1.49875	5.61509	0	12.0566	164.863	7.97091	105.612
6.52034	1.03247	5.60713	0	11.873	162.931	7.89557	105.079
6.49481	1.13239	5.59941	0	11.6999	159.767	7.85583	102.814
6.46533	1.26561	5.5956	0	11.5085	162.298	7.83739	101.848
6.4413	1.36553	5.59221	0	11.3895	158.435	7.78147	99.6836
6.42023	1.26561	5.58119	0	11.3527	157.569	7.70044	97.8185
