ol2591917.380266
CCNY     19/09/2025 17:37:03 19/09/2025 17:38:02 0080 -073.950000 0040.821000 00.0 00.0 "Lamp to Acq 175.538us, far acq to gate is 5.0 us;  near range use Gated detectors, 0.26 us, no NDF, Lab-lidar, new flash-lamps day2"
0001201 0020 0000000 0020 08 0000000 0020 0000000 0000
1 0 1 08000 1 0770 3.75 00287.o 0 0 01 000 16 001201 0.500 BT0
1 1 1 08000 1 0770 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC0
1 0 1 08000 1 0810 3.75 00299.o 0 0 01 000 16 001201 0.500 BT1
1 1 1 08000 1 0810 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC1
1 0 1 08000 1 0780 3.75 00287.o 0 0 01 000 16 001201 0.500 BT2 "Near Range"
1 1 1 08000 1 0780 3.75 00287.o 0 0 00 000 00 001201 3.9683 BC2 "Near Range"
1 0 1 08000 1 0805 3.75 00299.o 0 0 01 000 16 001201 0.500 BT3 "Near Range"
1 1 1 08000 1 0805 3.75 00299.o 0 0 00 000 00 001201 3.9683 BC3 "Near Range"
287.000 .o Analog 0 	287.000 .o Photon Counting 0 	299.000 .o Analog 1 	299.000 .o Photon Counting 1 	287.000 .o Analog 2 	287.000 .o Photon Counting 2 	299.000 .o Analog 3 	299.000 .o Photon Counting 3 
6.84743	3.73022	5.54455	0	5.29	0	5.81613	0
6.93803	3.26395	5.55503	0	5.27613	0	5.81974	0
7.065	3.16403	5.58329	0	5.2661	0	5.81395	0
7.21266	2.76436	5.61635	0	5.23477	0	5.80567	0
7.30682	3.597	5.63275	0	5.20846	0	5.8028	0
7.38154	3.43047	5.64673	0	5.2183	0	5.79127	0
7.4845	3.39717	5.65539	0.0333056	5.20425	0	5.79189	0
7.56701	3.66361	5.66941	0	5.17644	0	5.78903	0
7.64907	3.63031	5.70235	0	5.17451	0	5.78528	0
7.74833	5.19567	5.72435	0	5.17563	0.233139	5.78965	0.133222
7.82616	5.995	5.73103	0	5.16192	54.4213	5.76041	69.6753
7.88466	5.92839	5.74927	0	7.6382	187.544	5.85678	189.509
7.96968	4.86261	5.76314	0	33.7766	199.167	11.6721	192.573
8.03289	5.06245	5.77154	0	86.0519	197.136	27.4221	188.943
8.09467	5.72856	5.79727	0	99.9002	199.567	34.159	189.908
8.18521	5.82848	5.8103	0.0333056	80.3758	197.902	28.1778	187.677
8.2414	6.26145	5.81656	0.0333056	78.9867	197.868	26.8181	188.876
8.28051	5.52873	5.84161	0	79.2338	196.703	27.648	187.843
8.35153	6.26145	5.84842	0.0666112	71.1144	198.401	25.2921	186.178
8.40134	5.92839	5.8611	0.0333056	69.0102	199.933	24.3366	186.911
8.44318	5.995	5.88665	0	67.1431	197.602	24.0363	184.013
8.48942	6.36137	5.89271	0.0333056	62.4536	198.901	22.63	185.945
8.537	5.9617	5.90955	0.0333056	59.88	196.47	21.744	185.346
8.56837	6.49459	5.93263	0	57.7497	197.402	21.1164	180.849
8.60082	7.29392	5.9314	0	54.9485	196.869	20.2401	180.45
8.63578	5.82848	5.94329	0.0333056	52.6447	195.137	19.6618	179.217
8.65962	7.46045	5.96038	0.0333056	50.5334	196.403	19.1445	181.149
8.68822	6.5612	5.96426	0.0333056	48.4036	197.302	18.5373	179.484
8.7064	6.89425	5.97673	0.0333056	46.6725	193.106	18.0637	176.087
8.71896	6.49459	5.99396	0	44.9445	193.972	17.4775	180.15
8.72058	6.02831	5.99794	0.0333056	43.0014	195.837	16.929	175.087
8.72854	6.89425	6.00369	0.0333056	41.3722	194.671	16.6283	174.521
8.7352	6.22814	6.01544	0.0666112	40.0628	192.373	16.1723	171.89
8.72777	7.02748	6.01796	0.0333056	38.6423	195.87	15.5372	171.624
8.71722	6.32806	6.02672	0.0333056	37.2105	193.539	15.146	169.892
8.70274	7.66028	6.03514	0.0666112	35.977	191.274	14.9187	169.725
8.69333	6.62781	6.03189	0.0333056	34.9285	192.906	14.6155	168.759
8.68677	6.82764	6.03961	0	33.8063	192.24	14.2699	168.027
8.6639	6.52789	6.04595	0.0666112	32.7238	187.744	13.9552	166.828
8.62757	6.19484	6.0412	0	31.6761	190.142	13.6804	167.827
8.58926	6.19484	6.0414	0.0333056	30.5569	189.076	13.4353	163.73
8.55522	5.06245	6.04078	0.0333056	29.6237	189.109	13.1375	164.629
8.5214	5.82848	6.03579	0.0666112	28.8668	188.809	12.8676	163.031
8.48842	5.52873	6.032	0.0333056	28.0748	188.909	12.6513	161.232
8.44241	5.16236	6.03015	0.0666112	27.2286	187.311	12.4146	160.4
8.39112	5.3955	6.02599	0.0666112	26.429	189.342	12.2243	158.301
8.34874	4.92923	6.01962	0	25.7638	186.478	12.0219	155.97
8.30483	4.96253	6.01557	0.0333056	25.2241	186.978	11.7759	154.838
8.26204	4.7627	6.00588	0.0666112	24.5837	185.812	11.588	157.669
8.20739	4.52956	5.99335	0	23.81	187.81	11.4229	153.605
8.14347	4.52956	5.98545	0	23.2152	182.981	11.3066	151.474
8.09553	4.796	5.98027	0	22.6777	182.148	11.1285	152.773
8.05279	4.36303	5.9693	0.0333056	22.0788	183.181	10.8858	151.274
8.00559	3.79684	5.96033	0.0333056	21.5543	185.912	10.748	146.778
7.9522	3.86345	5.95156	0.0333056	21.147	181.182	10.6642	147.644
7.89191	3.53039	5.93918	0.0333056	20.637	181.349	10.5304	148.41
7.83677	3.46378	5.93031	0	20.0335	182.814	10.4299	144.246
7.78986	3.13072	5.92152	0.0333056	19.5923	179.484	10.3293	140.849
7.74094	3.23064	5.90498	0.0333056	19.2033	182.481	10.1158	142.881
7.68456	2.76436	5.89468	0.0333056	18.8026	181.715	9.96158	141.482
7.6411	2.56453	5.88457	0	18.362	177.752	9.96089	139.617
7.60193	1.93172	5.87376	0.0666112	18.0121	179.75	9.81494	136.42
7.54521	2.398	5.86372	0.0333056	17.7735	179.517	9.62722	137.585
7.49116	2.66445	5.8538	0	17.4482	176.52	9.58808	134.854
7.44909	2.398	5.84285	0	17.0667	176.586	9.51456	132.256
7.40979	2.19817	5.83018	0.0333056	16.7416	176.986	9.38187	131.157
7.35923	2.46461	5.82307	0.0666112	16.3918	173.855	9.30515	129.958
7.30852	2.398	5.81078	0.0666112	16.0921	176.253	9.22099	131.024
7.26679	2.06495	5.79805	0	15.8944	176.686	9.09709	130.958
7.22437	1.99833	5.79251	0	15.5572	174.088	9.00228	124.463
7.17631	2.29808	5.78177	0	15.2376	173.222	8.91802	126.328
7.13731	1.7985	5.76918	0	15.1057	171.857	8.87721	125.029
7.10506	1.59867	5.76007	0	14.8562	173.955	8.85106	120.933
7.06285	1.56536	5.75152	0	14.5162	170.558	8.7492	122.664
7.01864	1.7652	5.74143	0	14.3233	170.491	8.65489	122.198
6.98426	1.59867	5.72879	0	14.074	170.092	8.60818	118.668
6.94433	1.29892	5.71905	0	13.797	168.393	8.5668	119.8
6.908	1.26561	5.71394	0	13.6055	167.494	8.48581	117.702
6.8763	1.63197	5.70266	0	13.3485	169.292	8.42587	115.837
6.84302	1.03247	5.69259	0	13.1383	167.094	8.40358	113.139
6.8104	1.03247	5.68942	0	13.0134	167.061	8.31359	113.605
6.78025	0.999167	5.68129	0	12.8506	167.494	8.20557	110.541
6.75144	1.199	5.66913	0	12.6983	165.296	8.17207	112.04
6.71827	1.09908	5.66358	0	12.5439	164.929	8.15354	109.842
6.68439	0.899251	5.6591	0	12.3237	164.363	8.10872	110.142
6.65586	1.1657	5.6484	0.0333056	12.1472	163.63	8.08475	107.277
6.62428	0.865945	5.63942	0	12.0598	163.097	8.02698	107.61
6.59657	1.09908	5.6333	0	11.8929	162.132	7.93415	105.679
6.56841	0.799334	5.62775	0	11.6852	161.332	7.89167	102.781
6.54094	0.699417	5.62227	0	11.5443	160.133	7.85536	102.548
6.51818	0.666112	5.6128	0	11.3888	158.135	7.79833	99.6836
6.49554	0.632806	5.60275	0	11.29	160.167	7.75336	98.6178
6.46893	0.999167	5.60046	0	11.2155	157.136	7.69379	98.9842
6.44448	0.832639	5.59636	0	11.0391	157.202	7.6621	97.0525
6.42297	0.799334	5.58934	0	10.8704	156.836	7.65195	98.2848
6.4016	0.799334	5.58497	0	10.7352	153.739	7.59634	95.5537
6.37959	0.899251	5.5775	0	10.6347	154.172	7.57543	95.5537
6.35609	0.732723	5.57127	0	10.5356	153.705	7.58982	93.7552
6.33251	0.566195	5.5663	0.0333056	10.4354	155.137	7.54933	95.2206
6.31357	0.666112	5.56067	0	10.3075	151.707	7.48686	92.1898
6.29349	0.499584	5.55451	0	10.1972	153.006	7.43697	90.5912
6.26893	0.432973	5.54838	0	10.112	152.706	7.40298	90.3247
6.25177	0.732723	5.54157	0	9.99331	149.975	7.38895	87.8934
6.23747	0.699417	5.53972	0	9.88243	148.343	7.38136	86.6611
6.21712	0.399667	5.53394	0	9.80757	148.343	7.3381	86.3614
6.19617	0.333056	5.52651	0	9.71012	145.779	7.27841	88.1599
6.17537	0.632806	5.52435	0	9.59209	146.411	7.26996	84.4963
6.16094	0.366361	5.52382	0	9.50304	146.511	7.28158	82.6644
6.14616	0.666112	5.5181	0	9.40087	142.115	7.23517	80.2664
6.12726	0.666112	5.51245	0	9.31967	146.678	7.16663	81.5654
6.10995	0.466278	5.50708	0	9.25169	144.513	7.13623	80.0999
6.09704	0.466278	5.50337	0	9.19388	142.115	7.1361	81.8651
